ngram,freq,cumshare,en
Völker,1089910,0.731,people
eröffnet,1089842,0.731,opened
zuhause,1089609,0.731,at home
Krieger,1089396,0.731,warrior
Tal,1089303,0.732,valley
vergleichen,1089124,0.732,to compare
Einkommen,1089121,0.732,income
dauert,1089068,0.732,lasts
gäbe,1088471,0.732,would exist
nimm,1087064,0.732,take
Trauer,1086845,0.732,grief
rang,1086657,0.732,rank
unterhalb,1085481,0.732,below
wirksam,1084639,0.732,effective
Substanz,1084409,0.732,substance
hastig,1084332,0.732,hastily
zufolge,1084231,0.732,according to
angefangen,1083970,0.732,begun
Wettbewerb,1082916,0.732,contest
geschlossenen,1082737,0.732,closed
Einsicht,1082668,0.732,insight
zögerte,1082583,0.732,hesitated
wendet,1081953,0.732,turns
Grundsatz,1081721,0.732,principle
Kleider,1081525,0.732,dresses
business,1081483,0.732,business
Schlacht,1081445,0.732,battle
harten,1081290,0.732,hard
trafen,1080859,0.732,met
Güter,1080159,0.732,goods
überprüfen,1079869,0.732,check over
umgehen,1079024,0.732,evade
Söhne,1078569,0.732,sons
Schrei,1078142,0.732,scream
kurzem,1077704,0.732,recently
Individuum,1077491,0.732,individual
verbessern,1076769,0.732,to enhance
Differenzierung,1076386,0.732,differentiation
Angehörigen,1076171,0.732,relatives
Kette,1075666,0.732,chain
innern,1075660,0.732,inside
Anwesenheit,1075274,0.732,presence
erinnere,1075062,0.732,remember
ermitteln,1074779,0.732,determine
Geschenk,1074035,0.732,gift
merken,1072078,0.732,notice
Entwurf,1071961,0.733,draft
kleinere,1071949,0.733,smaller
entfernen,1071882,0.733,remove
werdet,1071804,0.733,will
müßte,1071594,0.733,would have to
flog,1070453,0.733,flew
Aktion,1070223,0.733,action
Tempel,1070081,0.733,temple
atmen,1069523,0.733,to breathe
Teilnahme,1068918,0.733,participation
viertel,1068909,0.733,quarter
veröffentlicht,1068247,0.733,released
redete,1067488,0.733,talked
Projekte,1066014,0.733,projects
geliebt,1064972,0.733,loved
Bibel,1064828,0.733,Bible
Verordnung,1064535,0.733,regulation
kochen,1064114,0.733,cook
westlichen,1064031,0.733,western
Betrag,1063997,0.733,amount
öffnet,1063765,0.733,opens
gelingen,1063432,0.733,succeed
irgendwelche,1063348,0.733,any
verschieden,1063295,0.733,different
ähnlichen,1062984,0.733,similar
Grab,1062732,0.733,dig
Preise,1062010,0.733,prices
Norm,1061712,0.733,standard
verliebt,1061645,0.733,amorous
Austausch,1061243,0.733,exchange
besucht,1060622,0.733,visited
zugunsten,1060507,0.733,in favor of
Stoffe,1059947,0.733,fabrics
Kurs,1059434,0.733,course
Argument,1057933,0.733,argument
amerikanische,1056771,0.733,American
schickte,1056049,0.733,sent
alternativen,1055554,0.733,alternatives
Auslegung,1055371,0.733,interpretation
fremd,1054935,0.733,foreign
Sofa,1054917,0.733,sofa
Ausgangspunkt,1054838,0.733,starting point
Gnade,1054818,0.734,grace
gib,1054764,0.734,give
Herzens,1054512,0.734,heart
William,1054384,0.734,William
geistige,1054228,0.734,spiritual
Beschwerden,1053864,0.734,complaints
fern,1053496,0.734,remote
gelebt,1053360,0.734,lived
theoretische,1053067,0.734,theoretical
Auflösung,1052752,0.734,resolution
ah,1052512,0.734,ah
gestaltet,1052403,0.734,designed
Erweiterung,1052353,0.734,extension
angewiesen,1052180,0.734,reliant
denkbar,1052127,0.734,conceivable
Prinz,1051405,0.734,prince
konkret,1050644,0.734,concrete
berühren,1050518,0.734,touch
schoss,1050287,0.734,lap
verständlich,1050032,0.734,understandable
passen,1049712,0.734,fit
erledigt,1049566,0.734,done
zweifellos,1049316,0.734,undoubtedly
Wochenende,1049169,0.734,weekend
wonach,1048294,0.734,what
küssen,1048119,0.734,kiss
drehen,1047987,0.734,turn
eintreten,1047567,0.734,enter
Motiv,1047403,0.734,motive
Anlass,1047319,0.734,reason
jemandem,1046981,0.734,someone
Buchstaben,1046676,0.734,letters
berührte,1045054,0.734,touched
griechischen,1044884,0.734,Greek
Güte,1044377,0.734,quality
Vorgänge,1043774,0.734,operations
Unterlagen,1043724,0.734,documents
sammeln,1043698,0.734,collect
Rücksicht,1043550,0.734,consideration
Papst,1043089,0.734,pope
rosa,1042724,0.734,pink
dauern,1042491,0.734,last
drücken,1042350,0.734,to press
gespannt,1041990,0.735,curious; excited
rechtlichen,1041788,0.735,legal
zielen,1041562,0.735,aim
schnellen,1041125,0.735,fast
tue,1039794,0.735,do
Ausgaben,1039351,0.735,expenditure
bemüht,1039312,0.735,engaged
Spieler,1039310,0.735,player
wunderbar,1039219,0.735,Marvelous
sagst,1039189,0.735,say
Tieren,1038716,0.735,animals
Wiener,1038569,0.735,Viennese
Engagement,1038257,0.735,engagement
Großvater,1037672,0.735,grandfather
umgeben,1037515,0.735,surround
Drittel,1037003,0.735,one-third
Vorgaben,1036973,0.735,requirements
drüben,1036707,0.735,over there
Handelns,1035998,0.735,action
Prinzessin,1035080,0.735,princess
Wirksamkeit,1034975,0.735,effectiveness
lustig,1034897,0.735,fun
gefangenen,1034846,0.735,prisoners
befahl,1034472,0.735,ordered
träumen,1034273,0.735,dream
kennengelernt,1034161,0.735,met
soviel,1033654,0.735,so much
erforderlichen,1033570,0.735,required
vorhaben,1033228,0.735,project
Fahrer,1032875,0.735,driver
Unternehmer,1032216,0.735,entrepreneur
verheiratet,1031648,0.735,married
beschäftigten,1031077,0.735,employed
jüngeren,1031046,0.735,younger
Konkurrenz,1030353,0.735,competitor
Schwestern,1029959,0.735,sisters
Spanien,1029844,0.735,Spain
Horizont,1029629,0.735,horizon
fünfzig,1029468,0.735,fifty
Jäger,1029329,0.735,hunter
spiele,1029152,0.735,games
Interaktion,1029141,0.735,interaction
verliert,1028718,0.735,loses
Rahmenbedingungen,1028603,0.736,general conditions
Komplexität,1028155,0.736,complexity
Relevanz,1027594,0.736,relevance
bergen,1027492,0.736,recover
erwähnten,1027090,0.736,mentioned
untereinander,1026924,0.736,among themselves
messen,1025847,0.736,measure up
Schicht,1025838,0.736,layer
dazwischen,1025140,0.736,between
stammen,1024830,0.736,come
staatliche,1024797,0.736,state
Erregung,1024602,0.736,excitement
körperlichen,1022933,0.736,physical
Tasse,1022909,0.736,cup
nebeneinander,1022394,0.736,side by side
Unfall,1022309,0.736,accident
klassische,1022263,0.736,classic
lokalen,1022010,0.736,local
bestehende,1021997,0.736,existing
Ewigkeit,1021587,0.736,eternity
russischen,1021483,0.736,Russian
informiert,1021297,0.736,informed
weiblichen,1021209,0.736,female
deutlicher,1020915,0.736,more clear
zuständig,1020682,0.736,responsible
beruhigen,1020010,0.736,calm
ergänzt,1019881,0.736,added
Verbreitung,1019325,0.736,distribution
Rose,1019275,0.736,rose
Haaren,1018936,0.736,hair
Termin,1018523,0.736,meeting
herrscht,1018353,0.736,reigns
hilfreich,1018288,0.736,helpful
beurteilen,1018249,0.736,judge
Herausforderungen,1018034,0.736,challenges
toll,1018032,0.736,great
sichern,1017148,0.736,to back up
traditionellen,1017076,0.736,traditional
wagte,1017003,0.736,dared
drängte,1016759,0.736,urged
soeben,1016042,0.736,just
Nachfrage,1015842,0.736,demand
Symbol,1015821,0.736,symbol
eingehen,1015542,0.736,enter
Moral,1015469,0.737,moral
folgendes,1015297,0.737,following
Reflexion,1015042,0.737,reflection
elf,1013959,0.737,eleven
Analysen,1013890,0.737,analyses
Einzelheiten,1013774,0.737,details
Regionen,1013485,0.737,regions
bleibe,1013480,0.737,stay
vierten,1013284,0.737,fourth
sonstigen,1013143,0.737,other
Duft,1013123,0.737,scent
Tropfen,1012930,0.737,drops
Gemeinden,1012386,0.737,communities
schneiden,1012322,0.737,cut
schrecklich,1010941,0.737,dreadful
verwandten,1010707,0.737,relatives
fordert,1010690,0.737,demands
Madame,1009617,0.737,madam
gegebenen,1009343,0.737,given
Weisheit,1009334,0.737,wisdom
befreit,1009208,0.737,freed
beschloss,1009085,0.737,decided
Kontakte,1008765,0.737,contacts
bemerken,1008601,0.737,notice
hohem,1008172,0.737,high
Berichte,1007927,0.737,reports
zueinander,1007789,0.737,to each other
bürgerlichen,1007339,0.737,civil
Verpflichtung,1007308,0.737,obligation
angenehm,1006988,0.737,pleasant
ha,1006567,0.737,ha
Kenntnisse,1006473,0.737,knowledge
Flügel,1006367,0.737,wing
Stern,1006249,0.737,star
Klassen,1005972,0.737,classes
Welle,1005891,0.737,wave
dick,1005527,0.737,thick
Abendessen,1005522,0.737,dinner
geliebten,1005375,0.737,beloved
schluckte,1005348,0.737,swallowed
göttlichen,1004604,0.737,divine
Schriftsteller,1004087,0.737,writer
grüne,1003918,0.737,green
erweitert,1003752,0.737,expanded
freiwillig,1003144,0.737,voluntarily
insoweit,1002829,0.738,so far
sank,1002197,0.738,sank
Rock,1001970,0.738,skirt
Geste,1001948,0.738,gesture
Systemen,1001925,0.738,systems
Kloster,1001541,0.738,monastery
bewirkt,1001531,0.738,causes
verbreitet,1001411,0.738,spread
Zeitungen,1000988,0.738,newspapers
letztes,1000958,0.738,last
kriege,999486,0.738,get
späten,999458,0.738,late
quer,999395,0.738,across
Panik,999145,0.738,panic
reiche,999018,0.738,rich
schreien,998429,0.738,scream
Respekt,996928,0.738,respect
Maßnahme,995920,0.738,measure
Städten,995881,0.738,cities
Motor,995868,0.738,engine
verbergen,995246,0.738,hide
rechtliche,994779,0.738,legal
tanzen,994723,0.738,dance
Konzeption,994512,0.738,conception
Dialog,993966,0.738,dialog
beruflichen,993652,0.738,professional
schuldig,993387,0.738,guilty
mußten,993233,0.738,had to
Hügel,992930,0.738,hill
Verarbeitung,992752,0.738,processing
wovon,991927,0.738,about what
Geduld,989131,0.738,patience
bestanden,989089,0.738,passed
relevanten,988928,0.738,relevant
einverstanden,988787,0.738,I Agree
vorwärts,988269,0.738,forward
Vorsicht,986978,0.738,caution
Bäumen,986863,0.738,trees
historisch,986798,0.738,historical
lachend,986617,0.738,laughing
Ernährung,986487,0.738,nutrition
zweites,985945,0.738,second
eingestellt,985052,0.738,set
welch,984939,0.738,which
versetzt,984579,0.738,shifted
gerettet,984243,0.739,saved
kommenden,984170,0.739,coming
kriegen,983909,0.739,get
Experten,983876,0.739,experts |
kennst,983456,0.739,know
erzielen,982939,0.739,achieve
goldenen,982608,0.739,golden
ergab,982554,0.739,revealed
Fisch,982455,0.739,fish
Prozeß,981950,0.739,process
beitragen,981793,0.739,contribute
Materie,981752,0.739,matter
presste,981571,0.739,pressed
definieren,981499,0.739,define
Sicherung,981408,0.739,fuse
hinterlassen,981037,0.739,leave behind
bestätigte,980370,0.739,confirmed
Linien,980109,0.739,lines
neuem,979012,0.739,new
lebenden,978378,0.739,living
möchtest,978132,0.739,want
geboten,977978,0.739,required
wischte,977779,0.739,wiped
ersetzen,977487,0.739,substitute
vorgesehen,977432,0.739,intended
lebten,976892,0.739,lived
vereinigten,976864,0.739,united
gehörten,976764,0.739,belonged
Zeilen,976721,0.739,lines
festzustellen,975701,0.739,determine
lehren,975541,0.739,to teach
Interviews,975501,0.739,interviews
freier,975440,0.739,freer
Motive,975133,0.739,motives
rieb,975128,0.739,rubbed
Unsicherheit,975020,0.739,uncertainty
stattfinden,974649,0.739,occur
stiegen,974615,0.739,rose
entwickelten,974449,0.739,developed
erlangen,974423,0.739,gain
Aufenthalt,974306,0.739,visit
Angabe,974246,0.739,specification
Küste,974121,0.739,coast
beiseite,973287,0.739,aside
typisch,973187,0.739,typical
üben,973084,0.739,practice
ähnliches,972970,0.74,similar
Wissenschaftler,972777,0.74,scientist
genossen,972027,0.74,enjoyed
angemessen,971518,0.74,appropriate
Felder,971278,0.74,fields
Tatsachen,971195,0.74,facts
schade,970896,0.74,a pity
geholfen,970675,0.74,helped
gegründet,970424,0.74,founded
Bearbeitung,968892,0.74,editing
indes,968710,0.74,however
Christi,968536,0.74,Christ
Saal,968278,0.74,room
benötigen,967980,0.74,require
gewisser,967977,0.74,certain
Zuschauer,967665,0.74,viewers
Laune,966629,0.74,mood
mitunter,966451,0.74,sometimes
Soziologie,965818,0.74,sociology
tote,965619,0.74,dead
vorliegt,965489,0.74,present
brechen,964107,0.74,break
bestätigen,964086,0.74,confirm
vorwiegend,964067,0.74,predominantly
Syndrom,963738,0.74,syndrome
Oma,963690,0.74,granny
zugänglich,963378,0.74,accessible
zuweilen,963138,0.74,at times
aktive,963009,0.74,active
gleichwohl,962539,0.74,nevertheless
Eisen,962471,0.74,iron
unbekannten,961990,0.74,unknown
Köpfe,961817,0.74,heads
Politiker,961736,0.74,politician
decken,961690,0.74,cover
Schwäche,961357,0.74,weakness
Reihenfolge,961246,0.74,series
runter,961193,0.74,down
Gebiete,961138,0.74,territories
Leber,961025,0.74,liver
Fülle,960968,0.74,abundance
zugeordnet,960783,0.74,assigned
mittlere,960421,0.74,medium
verlangte,960062,0.74,demanded
entschied,960036,0.74,decided
versprach,960029,0.74,promised
Wunde,958767,0.74,wound
kleineren,958733,0.741,smaller
funktionieren,958063,0.741,function
Reiter,957438,0.741,equestrian
nackt,956475,0.741,naked
jeweilige,956398,0.741,respective
eingerichtet,956373,0.741,furnished
jünger,956369,0.741,younger
Periode,955627,0.741,period
wuchs,955444,0.741,growth
fröhlich,955416,0.741,happy
hrsg,955370,0.741,ed
Mittag,955006,0.741,Midday
Aufregung,953885,0.741,excitement
Texten,953880,0.741,texts
festhalten,953152,0.741,hold tight
verborgen,953123,0.741,hidden
beinhaltet,953116,0.741,contains
Gehalt,952625,0.741,salary
deines,952563,0.741,yours
Fürst,952379,0.741,prince
Medium,952034,0.741,medium
Vögel,952025,0.741,birds
Vorbild,951959,0.741,example
damaligen,951486,0.741,at that time
Helden,950965,0.741,heroes
Ball,950789,0.741,ball
Koffer,950611,0.741,suitcase
Kreise,950530,0.741,circles
national,949332,0.741,national
Standard,948703,0.741,default
Netzwerk,948570,0.741,network
verweist,948208,0.741,refers
Angelegenheiten,948115,0.741,affairs
Diagnostik,947964,0.741,diagnosis
löst,947325,0.741,solves
verwundert,947052,0.741,surprised
getrieben,946960,0.741,driven
Lärm,946904,0.741,noise
erfährt,946888,0.741,learns
mühsam,946665,0.741,tedious
reichlich,946218,0.741,plentiful
gewöhnt,945613,0.741,used
blaue,945511,0.741,blueness
theoretisch,945339,0.741,theoretically
lauten,945001,0.741,ring
reiches,944926,0.741,rich
weich,944903,0.741,soft
versuchten,944877,0.742,tried
scheiße,944789,0.742,crap
Karriere,944606,0.742,career
hörten,944541,0.742,heard
empor,944518,0.742,up
schätzen,943894,0.742,estimate
zeitlich,943830,0.742,temporal
ideal,943828,0.742,ideal
berufen,943509,0.742,appointed
willkommen,943361,0.742,welcome
Kammer,942199,0.742,chamber
vorüber,941761,0.742,over
erhebliche,941258,0.742,significant
Vermittlung,940648,0.742,mediation
derjenige,940388,0.742,the one
käme,940287,0.742,would come
männlichen,940212,0.742,male
heimlich,940184,0.742,secretly
kräftig,940136,0.742,powerful
fett,940016,0.742,fat
variable,939830,0.742,variable
bildeten,939722,0.742,formed
Todes,939716,0.742,death
Don,939622,0.742,don
aufhören,939481,0.742,stop
bewahren,939117,0.742,maintain
einziger,939090,0.742,only
großem,938208,0.742,big
versetzte,938074,0.742,rejoined
Tafel,938057,0.742,blackboard
Eigentum,937677,0.742,property
inwieweit,936499,0.742,to what extent
vorbehalten,936045,0.742,reserved
erhöhte,935966,0.742,increased
aufgehoben,935846,0.742,canceled
bedeckt,935011,0.742,covered
Stiftung,934465,0.742,"Foundation, endowment"
wahrnehmen,934387,0.742,perceive
Flammen,934284,0.742,flames
konzentriert,934113,0.742,concentrated
Russland,933807,0.742,Russia
relevant,933391,0.742,relevant
riesige,932830,0.742,huge
denkst,932813,0.742,think
Auskunft,932711,0.742,information
Sitzung,932441,0.742,meeting
Diskurs,932348,0.742,discourse
katholischen,932255,0.742,Catholic
Reihen,931770,0.743,rows
Büchern,931694,0.743,books
verzichtet,931361,0.743,waived
Testament,930993,0.743,testament
Schrecken,930822,0.743,scare
Ablehnung,930783,0.743,rejection
Haufen,930728,0.743,heap
antwortet,930631,0.743,answers
näherte,930436,0.743,approached
übersehen,930251,0.743,overlook
Autorität,930072,0.743,authority
samt,929993,0.743,velvet
Haftung,929627,0.743,liability
Knoten,929516,0.743,node
irgendeine,929313,0.743,any
Niveau,929259,0.743,level
Manager,929256,0.743,manager
Schichten,929219,0.743,layers
eingeladen,929159,0.743,invited
verbindet,928888,0.743,connects
Übungen,928312,0.743,exercises
medizinischen,928047,0.743,medical
weitem,927916,0.743,far
wächst,927766,0.743,grows
warmen,927696,0.743,to warm
mächtigen,927432,0.743,powerful
Materialien,927255,0.743,materials
komplexe,927073,0.743,complex
Problematik,927047,0.743,problem
Mittelalter,926813,0.743,middle Ages
analog,926580,0.743,analogue
Beachtung,926295,0.743,attention
Grafen,925235,0.743,counts
indessen,925134,0.743,meanwhile
identifizieren,924994,0.743,identify
glitt,924620,0.743,glided
komplexen,924487,0.743,complex
erstellt,924413,0.743,created
verglichen,924377,0.743,compared
räumen,924171,0.743,clear
Grundsätze,924161,0.743,principles
Bemühungen,923774,0.743,efforts
antike,923633,0.743,antiquity
Abenteuer,922692,0.743,adventure
fürs,922427,0.743,for
verschaffen,922050,0.743,provide
Anbieter,921655,0.743,Offerer
Augenblicke,921312,0.743,moments
lokale,921054,0.744,local
teilte,920680,0.744,shared
schenkte,920566,0.744,gave
Richtungen,920125,0.744,directions
Befunde,919958,0.744,findings
Akt,919510,0.744,act
Denkens,919498,0.744,thinking
gegebenenfalls,919383,0.744,possibly
Angebote,919290,0.744,offers
Argumente,919035,0.744,arguments
endet,918699,0.744,ends
zurückzuführen,918316,0.744,attributed
orten,918219,0.744,locate
geleistet,917986,0.744,done
akzeptieren,917710,0.744,accept
schnelle,915290,0.744,fast
zulässig,914987,0.744,allowed
lacht,914974,0.744,laughs
Überprüfung,914833,0.744,examination
world,914665,0.744,world
Erleichterung,914517,0.744,relief
kalte,914262,0.744,cold
nachgewiesen,914233,0.744,proven
Steigerung,913966,0.744,increase
entsetzt,913820,0.744,horrified
gewährt,913722,0.744,granted
Intensität,913708,0.744,intensity
verwendeten,913604,0.744,used
geschenkt,913528,0.744,given
gleichgültig,913395,0.744,indifferent
Zeile,913351,0.744,line
Polizisten,912981,0.744,police officers
gleichermaßen,912710,0.744,equally
geschlafen,912264,0.744,slept
heben,912188,0.744,to lift
angebracht,912097,0.744,appropriate
entschuldigen,911949,0.744,to apologize
lebendig,911946,0.744,lively
Zigarette,911700,0.744,cigarette
Debatte,911689,0.744,debate
beschäftigte,911287,0.744,employed
fähig,911216,0.744,able to
Verletzungen,911066,0.744,injuries
überwinden,910715,0.744,overcome
gefordert,910402,0.744,required
Öffnung,910112,0.744,opening
zurückkehren,909735,0.744,to return
wiederholen,909545,0.744,to repeat
vollständige,908995,0.744,complete
erwiesen,907890,0.745,proven
unwillkürlich,907861,0.745,involuntarily
Begeisterung,907548,0.745,enthusiasm
Wurzeln,907511,0.745,root
durcheinander,906586,0.745,confused
Kulturen,906491,0.745,cultures
Besitzer,906325,0.745,owner
erzielt,906316,0.745,achieved
hellen,906246,0.745,bright
geeignete,906240,0.745,appropriate
eilig,905358,0.745,hurried
Haustür,905353,0.745,front door
streifen,905265,0.745,stripe
realen,905122,0.745,real
ost,904999,0.745,east
finanziellen,904845,0.745,financial
Standpunkt,903980,0.745,position
gegenwärtigen,903879,0.745,present
aufrecht,903688,0.745,upright
glatt,903604,0.745,smooth
waschen,903396,0.745,to wash
Gefühlen,902414,0.745,emotions
finanzielle,902231,0.745,financial
