ngram,freq,cumshare,en
chercheurs,811864,0.797,researchers
remplir,811721,0.797,to fill
restauration,811433,0.798,restoration
accueillir,811423,0.798,welcome
silhouette,811045,0.798,silhouette
absolu,811011,0.798,absolute
chrétien,810831,0.798,Christian
jus,810603,0.798,juice
visites,810596,0.798,visits
remonter,810547,0.798,go back up
générations,810496,0.798,generations
propriétés,809888,0.798,properties
trajet,809828,0.798,route
crème,809721,0.798,cream
hein,809641,0.798,eh
chocolat,809389,0.798,chocolate
grec,808749,0.798,Greek
sélection,808524,0.798,selection
vice,808356,0.798,vice
jeudi,808095,0.798,Thursday
évoque,807660,0.798,evoked
décrire,807348,0.798,describe
terreur,806566,0.798,terror
considérée,806386,0.798,considered
lycée,806260,0.798,high school
dessin,806251,0.798,drawing
nettement,805958,0.798,clearly
dignité,805839,0.798,dignity
correspondant,805755,0.798,corresponding
renvoie,805463,0.798,returns
retirer,805164,0.798,remove
interroger,804880,0.798,interrogate
truc,804445,0.798,thing
pause,804242,0.798,pause
manières,804234,0.798,manners
Asie,803923,0.798,Asia
vivement,803814,0.798,strongly
ressemblait,803167,0.799,looked like
affection,802581,0.799,affection
constituer,802477,0.799,constitute
approcher,802444,0.799,approach
dizaine,802113,0.799,ten
chaude,802034,0.799,hot
occupé,801582,0.799,busy
réflexions,801441,0.799,thoughts
adaptation,801367,0.799,adaptation
potentiel,801294,0.799,potential
meurtre,801096,0.799,murder
vise,801088,0.799,aims
poursuit,801006,0.799,continues
mœurs,800504,0.799,manners
lueur,800278,0.799,glow
héritage,800246,0.799,legacy
navire,800153,0.799,vessel
utilisée,800020,0.799,used
pauvreté,799760,0.799,poverty
tapis,799580,0.799,carpet
poursuivit,799235,0.799,went on
âmes,799089,0.799,souls
utilisés,798811,0.799,used
promotion,798756,0.799,promotion
noble,798477,0.799,noble
jurisprudence,798241,0.799,jurisprudence
accomplir,797687,0.799,accomplish
évêque,797603,0.799,bishop
congrès,797221,0.799,Congress
creux,796455,0.799,hollow
musulmans,796264,0.799,Muslims
préciser,796063,0.799,to specify
hâte,794965,0.799,hurry
confusion,794771,0.799,confusion
témoins,794758,0.799,witnesses
trésor,794396,0.799,treasure
manifestations,794042,0.8,demonstrations
rejoint,793701,0.8,joined
existait,793118,0.8,existed
gouverneur,792999,0.8,governor
canapé,792921,0.8,sofa
amant,792775,0.8,lover
esclaves,792294,0.8,slaves
chances,791883,0.8,odds
normale,791442,0.8,normal
mécanismes,791389,0.8,mechanisms
pareille,791283,0.8,the same
canal,790987,0.8,channel
superbe,790683,0.8,stunning
vote,790620,0.8,vote
aube,790137,0.8,dawn
Belgique,790039,0.8,Belgium
fidèles,789874,0.8,faithful
représentent,789104,0.8,represent
maintien,788686,0.8,maintenance
blessé,788656,0.8,hurt
situe,788271,0.8,situates
content,788127,0.8,happy
modifier,787975,0.8,edit
romans,787655,0.8,novels
soupira,787496,0.8,sighed
fuir,786835,0.8,to run away
liaison,786503,0.8,connection
pencha,786028,0.8,bent over
pères,785848,0.8,fathers
consacré,785702,0.8,consecrated
conviction,785470,0.8,conviction
égal,784733,0.8,equal
super,784610,0.8,great
fiche,784563,0.8,form
ailes,784336,0.8,wings
déclare,784304,0.8,declared
précédente,784104,0.801,former
collaboration,783955,0.801,collaboration
prouver,783949,0.801,prove
constate,783586,0.801,notice
nuages,783445,0.801,clouds
refuser,782954,0.801,to refuse
tombée,782748,0.801,fallen
caché,782492,0.801,hidden
demandes,782373,0.801,requests
souverain,782364,0.801,sovereign
missions,782334,0.801,assignments
fier,781655,0.801,proud
synthèse,780770,0.801,synthesis
blanches,780744,0.801,white
management,780673,0.801,management
invisible,780568,0.801,invisible
partenaires,780536,0.801,partners
amélioration,779971,0.801,improvement
condamné,779711,0.801,sentenced
traverser,779449,0.801,to cross
quotidienne,779347,0.801,daily
Égypte,779322,0.801,Egypt
paru,779272,0.801,published
pleinement,778864,0.801,fully
vivants,778824,0.801,living
poème,778566,0.801,poem
identification,778369,0.801,identification
con,778212,0.801,con
ministres,777929,0.801,ministers
fortes,777813,0.801,strong
britannique,777712,0.801,British
cadres,776775,0.801,frames
juif,776201,0.801,Jewish
automne,775878,0.801,fall
exclama,775444,0.801,exclaimed
puissent,774541,0.801,may
récupérer,774275,0.801,retrieve
hocha,774196,0.802,nodded
parfum,774134,0.802,scent
immobile,773825,0.802,motionless
divin,773209,0.802,divine
colonne,772786,0.802,column
arc,772432,0.802,bow
instance,772384,0.802,instance
classiques,772355,0.802,classics
acteur,772340,0.802,actor
souligne,772327,0.802,highlighted
acquisition,772146,0.802,acquisition
peintre,770372,0.802,painter
majeur,770230,0.802,major
italien,770229,0.802,Italian
accompagne,769718,0.802,accompanied
parking,769673,0.802,car park
ménage,769272,0.802,housework
substance,768964,0.802,substance
destruction,768877,0.802,destruction
prisonniers,768839,0.802,prisoners
organes,768174,0.802,organs
marques,768094,0.802,brands
devenait,768046,0.802,was becoming
graves,768019,0.802,serious
comprenait,768008,0.802,included
susceptible,767946,0.802,likely
oiseau,767773,0.802,bird
senti,767545,0.802,felt
post,767225,0.802,post
prétexte,766701,0.802,pretext
infini,766590,0.802,infinite
précision,766467,0.802,precision
prononcer,766368,0.802,pronounce
bouger,765792,0.802,to move
favorable,765707,0.802,favorable
occupation,765634,0.802,occupation
cérémonie,765487,0.802,ceremony
psychologie,765456,0.803,psychology
aurai,765360,0.803,will have
paysans,765295,0.803,peasants
considérable,764652,0.803,considerable
mène,764636,0.803,led
commercial,764191,0.803,commercial
stress,763792,0.803,stress
caractères,763578,0.803,characters
longuement,763544,0.803,at length
salarié,762900,0.803,employee
places,762816,0.803,squares
gré,762419,0.803,willing
oublie,762379,0.803,forget
électrique,762307,0.803,electric
jambe,761761,0.803,leg
devra,761541,0.803,will have to
prénom,761484,0.803,first name
web,760958,0.803,website
employeur,760870,0.803,employer
administrative,760620,0.803,administration
résister,760483,0.803,resist
voient,760404,0.803,see
joli,760270,0.803,attractive
globale,760239,0.803,overall
misère,760139,0.803,misery
arrivés,759516,0.803,arrived
visant,759511,0.803,aiming
invités,758790,0.803,guests
défi,758764,0.803,challenge
éloigner,758759,0.803,remove
sentais,758488,0.803,Smelt
montée,758049,0.803,climb
proprement,757697,0.803,properly
bloc,757676,0.803,block
envoie,757184,0.803,send
évaluer,757174,0.803,assess
suivit,757121,0.803,followed
fixer,757110,0.803,to stare
commentaire,757010,0.804,comment
restée,756974,0.804,remained
extension,756773,0.804,extension
entraîner,756420,0.804,train
satisfaire,756283,0.804,satisfied
jeté,756163,0.804,thrown
bassin,756006,0.804,bowl
ridicule,755927,0.804,ridiculous
remarquable,755394,0.804,outstanding
couper,755102,0.804,to cut
observations,754689,0.804,comments
gagné,754319,0.804,won
réactions,754293,0.804,reactions
routes,753835,0.804,roads
tira,753760,0.804,pulled
minuit,753700,0.804,midnight
biais,753489,0.804,bias
réussir,753276,0.804,to succeed
las,753137,0.804,the ace
tendresse,752617,0.804,tenderness
apparaissent,752294,0.804,appear
vivait,752107,0.804,lived
continent,752087,0.804,continent
noires,751223,0.804,black
assuré,751142,0.804,insured
incroyable,750906,0.804,unbelievable
légitime,750842,0.804,legit
désirs,750732,0.804,desires
salles,750645,0.804,halls
hall,750583,0.804,lobby
agricole,750570,0.804,agricultural
domination,750490,0.804,domination
familial,750417,0.804,family
procédé,750189,0.804,process
mépris,749766,0.804,contempt
mécanisme,749712,0.804,mechanism
habitudes,749567,0.804,habits
inspecteur,749475,0.804,inspector
lancé,749022,0.805,spear
accorder,748098,0.805,to agree
transports,748096,0.805,transport
grandeur,747945,0.805,greatness
unités,747943,0.805,units
mandat,747918,0.805,mandate
représenter,747601,0.805,represent
naître,746605,0.805,be born
ordonnance,746502,0.805,arrangement
préalable,746340,0.805,prior
philosophique,746216,0.805,philosophical
individuelle,746170,0.805,individual
fixé,746167,0.805,fixed
positive,746011,0.805,positive
masque,745247,0.805,mask
emplois,745204,0.805,jobs
permanence,745093,0.805,permanence
alimentation,744784,0.805,feed
due,744247,0.805,due
arguments,744176,0.805,arguments
piscine,743946,0.805,swimming pool
chagrin,743778,0.805,sorrow
répartition,743292,0.805,division
branche,743156,0.805,plugged
tombé,743116,0.805,falls
espérance,743002,0.805,hope
drame,742417,0.805,drama
essentielle,742230,0.805,essential
devraient,742025,0.805,should
banques,741971,0.805,banks
ferai,741918,0.805,will do
élaboration,741226,0.805,elaboration
patience,741212,0.805,patience
confort,741107,0.805,comfort
positions,740956,0.805,positions
passés,740820,0.805,past
preuves,740770,0.805,evidence
assiette,740731,0.805,plate
problématique,740625,0.806,problem
positif,740272,0.806,positive
refusé,739752,0.806,refuse
traite,739667,0.806,treaty
dames,739627,0.806,ladies
fêtes,738528,0.806,holidays
jadis,738005,0.806,once
probable,737890,0.806,likely
administratif,737141,0.806,administrative
apprécier,737048,0.806,enjoy
organismes,736941,0.806,organisms
églises,736565,0.806,churches
semblant,736028,0.806,pretend
cadeau,735776,0.806,present
conclut,735770,0.806,concludes
pratiquement,735461,0.806,practically
convaincu,735387,0.806,convinced
estomac,734308,0.806,stomach
tourné,734285,0.806,turned
sensibilité,734271,0.806,sensitivity
disponibles,733988,0.806,available
mont,733835,0.806,mountain
primaire,733687,0.806,primary
faibles,733608,0.806,weak
fondement,733543,0.806,foundation
bizarre,733275,0.806,weird
organisé,732909,0.806,organized
manquait,732700,0.806,lacked
vieilles,732267,0.806,old
dizaines,732193,0.806,tens
chapelle,731609,0.806,chapel
contrainte,731298,0.806,constraint
académie,731244,0.806,academy
définit,730399,0.806,defines
lunettes,730126,0.806,eyeglasses
option,730042,0.806,option
cap,729634,0.806,heading
spécial,729634,0.806,special
abandonné,729543,0.806,abandoned
complexes,729536,0.807,complex
africains,729423,0.807,African
dirigea,729206,0.807,directed
libérer,729189,0.807,release
concepts,729160,0.807,concepts
répéta,728977,0.807,repeat
constamment,728641,0.807,constantly
assister,728630,0.807,to assist
secondaire,728624,0.807,secondary
statue,728521,0.807,statue
universel,728225,0.807,universal
visages,727955,0.807,faces
offert,727850,0.807,free
variable,727702,0.807,variable
forts,727458,0.807,strong
sociologie,727442,0.807,sociology
recettes,727200,0.807,receipts
ultime,727184,0.807,ultimate
serez,727178,0.807,will be
merveilleux,726883,0.807,marvellous
accords,726718,0.807,chords
rencontres,726648,0.807,met
bêtes,726551,0.807,beasts
naturelles,726393,0.807,natural
perd,726292,0.807,lose
élection,726145,0.807,election
songea,726116,0.807,thought
purement,726053,0.807,purely
subir,725973,0.807,undergo
index,725935,0.807,index
bases,725841,0.807,basics
définitive,725821,0.807,definitive
fous,725445,0.807,crazy
susceptibles,725185,0.807,likely
nationaux,725083,0.807,national
renforcer,725042,0.807,to reinforce
prévention,724800,0.807,prevention
ressort,724613,0.807,spring
écrite,724103,0.807,written
arabes,723785,0.808,Arabs
costume,723771,0.808,suit
exister,723729,0.808,to exist
citoyen,723538,0.808,citizen
applique,723348,0.808,applied
adoption,723042,0.808,adoption
schéma,722382,0.808,plan
harmonie,722110,0.808,harmony
considération,721516,0.808,consideration
examiner,721214,0.808,examine
régler,721070,0.808,adjust
secteurs,720963,0.808,sectors
frapper,720815,0.808,to hit
frappé,720648,0.808,struck
majesté,720490,0.808,majesty
légende,719888,0.808,legend
sale,719578,0.808,dirty
références,719563,0.808,references
augmenter,719327,0.808,increase
vocation,719281,0.808,vocation
sexuelle,719259,0.808,sexual
gras,719108,0.808,bold
affronter,718501,0.808,confront
artistique,718480,0.808,artistic
fausse,717611,0.808,fake
aviez,717471,0.808,had
traités,717200,0.808,treaties
trône,717121,0.808,throne
cible,717029,0.808,target
devenus,716946,0.808,become
mythe,716853,0.808,myth
propriétaires,716702,0.808,owners
poing,716449,0.808,fist
personnels,716221,0.808,personal
côtes,716098,0.808,ribs
amoureuse,715568,0.808,in love
Occident,715095,0.808,west
seins,715067,0.808,boobs
espérer,714977,0.808,to hope
chômage,714393,0.808,unemployment
exercices,713838,0.809,exercises
remplacer,713739,0.809,replace
test,713571,0.809,test
œufs,713000,0.809,eggs
péché,712814,0.809,fishing
opposé,712640,0.809,opposite
mercredi,712622,0.809,Wednesday
voyageurs,712524,0.809,travelers
lutter,711508,0.809,Wrestle
plume,711256,0.809,feather
mondial,711113,0.809,global
relatif,710873,0.809,relative
publicité,710535,0.809,advertising
suivent,710377,0.809,follow
communiquer,710217,0.809,communicate
patrie,710067,0.809,country
cherchant,708813,0.809,seeking
procéder,708793,0.809,proceed
indice,708617,0.809,index
proie,708600,0.809,prey
crimes,708567,0.809,crimes
christianisme,708404,0.809,Christianity
tomba,708309,0.809,fell
journées,708196,0.809,days
environs,708059,0.809,surroundings
poussé,707755,0.809,pushed
rayons,707557,0.809,rays
messages,706827,0.809,posts
envisager,706674,0.809,consider
barbe,706495,0.809,beard
comptait,706416,0.809,counted
profil,706023,0.809,profile
étoile,705720,0.809,star
douche,704941,0.809,shower
paragraphe,704783,0.809,paragraph
financières,704683,0.809,financial
sache,704679,0.809,know
exposé,704363,0.809,exposed
parlent,704126,0.809,talk
utiles,703395,0.809,useful
révéler,703253,0.81,reveal
poignée,703159,0.81,handle
participe,702429,0.81,participate
leçon,702259,0.81,lesson
olivier,701947,0.81,Olivier
pommes,701923,0.81,apples
glissa,701905,0.81,slipped
journalistes,701838,0.81,journalists
guise,701790,0.81,way
forment,701461,0.81,form
vidéo,701454,0.81,video
argument,701272,0.81,argument
conscient,701094,0.81,aware
enveloppe,700731,0.81,envelope
apporté,700254,0.81,brought
beurre,699859,0.81,butter
bouton,699595,0.81,button
silencieux,699465,0.81,quiet
veste,699209,0.81,jacket
connus,699119,0.81,known
théories,698629,0.81,theories
traditions,698482,0.81,traditions
pattes,698218,0.81,paws
jardins,697936,0.81,gardens
maréchal,697871,0.81,marshal
cousin,697806,0.81,cousin
destiné,697508,0.81,destined
promenade,697496,0.81,ride
Japon,697092,0.81,Japan
travaillé,697090,0.81,work
rédaction,696880,0.81,writing
inscription,696829,0.81,registration
assit,696405,0.81,sitting
élevée,696383,0.81,high
aperçu,696034,0.81,overview
nourrir,695796,0.81,to feed
détruire,695698,0.81,destroy
inférieure,695651,0.81,lower
voudrait,695637,0.81,would like
constante,695459,0.81,constant
lourde,695440,0.81,heavy
majeure,695267,0.811,major
uniforme,695045,0.811,uniform
obligatoire,694597,0.811,obligatory
global,694358,0.811,overall
couronne,694241,0.811,crown
gardé,694161,0.811,kept
caisse,693837,0.811,box
reposer,693545,0.811,to rest
étiez,693383,0.811,were
saisi,692768,0.811,grasped
rentre,692555,0.811,go home
prêtres,692323,0.811,priests
fiction,692322,0.811,fiction
africaine,692177,0.811,African
aéroport,691985,0.811,airport
sacrifice,691842,0.811,sacrifice
abandon,691703,0.811,abandonment
supplémentaire,691576,0.811,additional
pourront,691423,0.811,will be able
reproduction,690786,0.811,reproduction
renoncer,690774,0.811,to renouncer
anglaise,690721,0.811,English
permettait,690613,0.811,allowed
experts,690449,0.811,experts
avança,689691,0.811,advanced
semblables,689652,0.811,similar
soie,689566,0.811,silk
rendent,689393,0.811,render
culturelles,689359,0.811,cultural
meubles,689262,0.811,furniture
ramener,688809,0.811,to bring back
poétique,688661,0.811,poetic
formé,688612,0.811,form
continuait,688587,0.811,continued
visiteurs,688551,0.811,visitors
voyais,688549,0.811,saw
grosses,688359,0.811,fat
utilité,688216,0.811,usefulness
registre,688196,0.811,register
conclure,688000,0.811,conclude
analyser,687842,0.811,analyze
psychologique,687741,0.811,psychological
variables,687617,0.812,variables
déclaré,687551,0.812,declared
pénal,687511,0.812,penal
préparé,687282,0.812,prepare
créature,687202,0.812,creature
désolée,687122,0.812,sorry
médicaments,686993,0.812,medications
miracle,686881,0.812,miracle
bourgeois,686709,0.812,bourgeois
existent,686636,0.812,exist
sortant,686497,0.812,outgoing
apprend,686436,0.812,learn
fréquemment,685904,0.812,frequently
exige,685505,0.812,required
sévère,685385,0.812,strict
connaissent,685308,0.812,know
