ngram,freq,cumshare,en
海关,8627,0.83,customs
任职,8627,0.83,take office
尺度,8624,0.83,scale
多么,8621,0.83,how
江,8621,0.83,Jiang
废物,8620,0.83,waste
改制,8616,0.83,restructure
效力,8614,0.831,potency
无线,8607,0.831,wireless
否,8605,0.831,no
反复,8603,0.831,repeatedly
招标,8596,0.831,tender
新华,8591,0.831,Xinhua
班组,8589,0.831,team
高速,8589,0.831,high speed
校长,8587,0.831,headmaster
研究所,8583,0.831,graduate School
机场,8578,0.831,airport
信号,8576,0.831,signal
好处,8565,0.831,benefit
深圳,8561,0.831,Shenzhen
下午,8552,0.831,afternoon
践,8550,0.831,practice
降,8544,0.831,drop
严厉,8538,0.831,severe
生涯,8534,0.831,career
不必,8531,0.831,don't have to
精心,8528,0.831,carefully
受理,8526,0.831,accept
步伐,8524,0.831,pace
曼,8523,0.831,man
手续,8523,0.831,formalities
用途,8518,0.832,use
始,8518,0.832,beginning
呼吁,8517,0.832,call
白,8514,0.832,white
辆,8513,0.832,vehicle
亩,8512,0.832,mu
税务,8511,0.832,tax
象征,8509,0.832,symbol
一座,8501,0.832,one
所在地,8501,0.832,location
偿还,8495,0.832,repay
油,8493,0.832,oil
西班牙,8493,0.832,Spain
富有,8485,0.832,rich
检,8484,0.832,check
犹太人,8477,0.832,Jewish
伴随,8474,0.832,accompany
黑色,8470,0.832,black
发言,8465,0.832,speak
感谢,8465,0.832,grateful
连接,8463,0.832,connect
加上,8461,0.832,plus
实用,8454,0.832,practical
菲律宾,8447,0.832,the Philippines
选取,8443,0.832,select
抓住,8443,0.833,catch
公园,8441,0.833,garden
又有,8441,0.833,there are
轨道,8431,0.833,track
检测,8430,0.833,detect
战斗,8425,0.833,fighting
斯坦,8422,0.833,Stan
目录,8421,0.833,table of contents
起步,8417,0.833,start
生育,8417,0.833,give birth
就不,8411,0.833,not
以此,8410,0.833,with this
陆,8409,0.833,land
本章,8406,0.833,this chapter
参照,8405,0.833,refer to
筹资,8404,0.833,fundraising
一套,8403,0.833,set
画,8395,0.833,painting
总裁,8392,0.833,president
网点,8392,0.833,outlets
年前,8392,0.833,years ago
吉林,8391,0.833,Jilin
领土,8389,0.833,territory
征,8387,0.833,sign
排除,8383,0.833,exclude
急剧,8382,0.834,sharp
天然气,8380,0.834,natural gas
收回,8378,0.834,take back
中方,8375,0.834,Chinese
遭受,8372,0.834,suffer
专制,8366,0.834,autocratic
公有制,8363,0.834,public ownership
稳步,8363,0.834,steadily
合格,8351,0.834,qualified
般,8350,0.834,like
最新,8346,0.834,up to date
强国,8342,0.834,powerful country
梦,8342,0.834,dream
优点,8338,0.834,advantage
较好,8335,0.834,better
康,8334,0.834,Kang
特有,8334,0.834,unique
唯物,8332,0.834,materialism
伊拉克,8329,0.834,Iraq
残疾人,8324,0.834,disabled
基督,8324,0.834,Christ
刚,8314,0.834,just
法则,8314,0.834,law
诗,8313,0.834,poetry
栏目,8303,0.834,column
智力,8296,0.835,intelligence
难题,8294,0.835,problem
不知,8289,0.835,I don't know
心里,8286,0.835,heart
敏感,8275,0.835,sensitive
课堂,8273,0.835,classroom
活跃,8272,0.835,active
应收,8266,0.835,receivable
如图,8266,0.835,as shown
主营,8264,0.835,main
不用,8264,0.835,need not
增值税,8258,0.835,VAT
忠诚,8255,0.835,loyalty
半年,8254,0.835,half a year
紧急,8247,0.835,urgent
诚信,8246,0.835,integrity
声明,8238,0.835,statement
异,8236,0.835,different
中美,8228,0.835,China and America
澳大利亚,8227,0.835,Australia
解放军,8223,0.835,People's Liberation Army
逐,8223,0.835,one by one
心理学,8223,0.835,psychology
微观,8217,0.835,microscopic
背后,8213,0.835,behind
付,8209,0.835,pay
补,8209,0.836,repair
崛起,8199,0.836,rise
试行,8196,0.836,trial
用水,8195,0.836,water
效用,8193,0.836,utility
天下,8193,0.836,world
税率,8186,0.836,tax rate
辉煌,8173,0.836,brilliant
空气,8170,0.836,air
英雄,8169,0.836,hero
街道,8167,0.836,street
测,8167,0.836,measurement
志,8164,0.836,chi
表述,8162,0.836,express
污水,8161,0.836,sewage
荣誉,8160,0.836,honor
临床,8157,0.836,clinical
基本上,8146,0.836,basically
公证,8143,0.836,notarization
还会,8139,0.836,still
海南,8139,0.836,Hainan
计入,8137,0.836,included
第一节,8135,0.836,section 1
业增加值,8117,0.836,industry added value
商人,8115,0.836,merchant
偶然,8111,0.836,accidental
交付,8108,0.837,deliver
决心,8104,0.837,determination
云南,8101,0.837,Yunnan
总局,8092,0.837,General Administration
抓紧,8091,0.837,pay close attention
全民,8090,0.837,all people
站在,8086,0.837,stand
植物,8083,0.837,plant
意识形态,8081,0.837,ideology
修养,8079,0.837,training
验收,8076,0.837,acceptance
占用,8075,0.837,occupy
湖南,8070,0.837,Hunan
斯大林,8068,0.837,Stalin
列宁,8067,0.837,Lenin
缺,8058,0.837,lack
内蒙古,8053,0.837,Inner Mongolia
轻,8051,0.837,light
完备,8051,0.837,complete
什,8049,0.837,varied
河,8048,0.837,river
买卖,8047,0.837,buy and sell
办事,8046,0.837,work
自治县,8045,0.837,Autonomous County
阿,8045,0.837,a
举措,8043,0.837,initiative
面貌,8042,0.837,face
继,8040,0.838,following
罗,8038,0.838,Luo
周边,8038,0.838,surrounding
阻碍,8036,0.838,hinder
增收,8035,0.838,increase income
打开,8031,0.838,open
久,8028,0.838,long
希特勒,8025,0.838,Hitler
趋向,8012,0.838,tend
种族,8011,0.838,race
纳税,8008,0.838,pay tax
药物,8007,0.838,drug
两年,8007,0.838,two years
偏好,8004,0.838,preference
教训,7997,0.838,lesson
自愿,7993,0.838,volunteer
桥梁,7987,0.838,bridge
细致,7987,0.838,meticulous
手中,7983,0.838,in hand
犯,7982,0.838,commit
双重,7978,0.838,double
宗旨,7977,0.838,purpose
测算,7974,0.838,calculate
伊朗,7965,0.838,Iran
顾问,7964,0.838,consultant
软,7963,0.838,soft
失误,7956,0.839,mistake
视野,7954,0.839,vision
元素,7950,0.839,element
附加,7948,0.839,additional
模范,7947,0.839,model
尚,7947,0.839,yet
严,7945,0.839,strict
纳,7944,0.839,Na
输入,7940,0.839,enter
实物,7937,0.839,real
牺牲,7935,0.839,sacrifice
配送,7932,0.839,delivery
存储,7931,0.839,storage
卫,7931,0.839,guard
挥,7927,0.839,swing
人工,7924,0.839,artificial
证书,7923,0.839,certificate
到达,7913,0.839,arrive
武装,7911,0.839,armed
大脑,7906,0.839,brain
股份制,7894,0.839,shareholding system
俄国,7893,0.839,Russia
延续,7890,0.839,continue
第二节,7886,0.839,section 2
印刷,7885,0.839,print
食,7884,0.839,food
代替,7881,0.839,replace
即便,7881,0.84,even if
燃气,7881,0.84,gas
从中,7868,0.84,from
恐怕,7867,0.84,I am afraid
硬件,7867,0.84,hardware
妻子,7864,0.84,wife
训,7862,0.84,training
有序,7859,0.84,orderly
夫,7858,0.84,husband
石,7858,0.84,stone
百年,7854,0.84,century
澳,7846,0.84,Australia
港澳,7845,0.84,Hong Kong and Macau
愿,7835,0.84,willing
假,7831,0.84,fake
恐惧,7829,0.84,fear
弱,7825,0.84,weak
聚集,7819,0.84,gather
消灭,7816,0.84,wipe out
复兴,7815,0.84,revival
放映,7815,0.84,show
老人,7813,0.84,elder
东南亚,7811,0.84,Southeast Asia
再生,7811,0.84,regeneration
青,7795,0.84,green
付款,7794,0.84,payment
一半,7789,0.84,half
化解,7778,0.841,resolve
股价,7766,0.841,share price
地址,7760,0.841,address
要想,7759,0.841,want to
无形资产,7758,0.841,intangible assets
美丽,7754,0.841,beauty
汇总,7753,0.841,summary
共同体,7751,0.841,community
这项,7745,0.841,this
考评,7742,0.841,assessment
古籍,7740,0.841,ancient books
收养,7738,0.841,adoption
儿,7733,0.841,son
抵押,7731,0.841,mortgage
西藏,7730,0.841,Tibet
青岛,7729,0.841,Qingdao
本土,7727,0.841,native
冲动,7725,0.841,impulse
藏,7724,0.841,Tibetan
被害人,7723,0.841,victim
缓,7721,0.841,slow
汉语,7717,0.841,Chinese
窗口,7717,0.841,window
卖,7715,0.841,sell
校园,7713,0.841,campus
产业结构,7712,0.841,industrial structure
函数,7711,0.841,function
旅,7711,0.842,trip
外来,7707,0.842,foreign
对接,7706,0.842,butt
不如,7697,0.842,better
境界,7697,0.842,realm
意识到,7696,0.842,realize
仓储,7688,0.842,Warehousing
鲁迅,7683,0.842,Lu Xun
装,7683,0.842,pack
问卷,7679,0.842,questionnaire
传输,7678,0.842,transmission
健,7676,0.842,healthy
剥削,7676,0.842,exploit
年轻人,7672,0.842,young people
产物,7664,0.842,product
前所未有,7663,0.842,unprecedented
促成,7660,0.842,facilitate
林业,7654,0.842,forestry
对抗,7651,0.842,confrontation
独资,7651,0.842,sole proprietorship
通货膨胀,7649,0.842,inflation
出于,7646,0.842,out of
混合,7637,0.842,mix
对策,7629,0.842,countermeasures
儒家,7628,0.842,Confucianism
立足,7627,0.842,stand
所有制,7626,0.842,ownership
历程,7623,0.842,course
减轻,7621,0.843,lighten
预见,7617,0.843,foresee
上网,7615,0.843,go online
难点,7614,0.843,difficulty
近年,7611,0.843,in recent years
细,7609,0.843,thin
伦敦,7604,0.843,London
总部,7597,0.843,headquarters
垃圾,7596,0.843,Rubbish
情景,7594,0.843,scene
港澳台,7592,0.843,"Hong Kong, Macao and Taiwan"
即将,7590,0.843,coming soon
刑,7578,0.843,punishment
蔓延,7575,0.843,spread
有权,7570,0.843,have the right
架构,7568,0.843,architecture
倡导,7567,0.843,advocate
传承,7562,0.843,inherited
十七,7561,0.843,seventeen
抗震,7556,0.843,seismic
成人,7556,0.843,aldult
到位,7547,0.843,in place
争论,7547,0.843,debate
凝聚力,7545,0.843,cohesion
爱国,7544,0.843,patriotic
学说,7541,0.843,theory
耶稣,7540,0.843,Jesus
十一,7537,0.843,eleven
评级,7531,0.844,rating
圣经,7523,0.844,Bible
尽可能,7523,0.844,as much as possible
开支,7522,0.844,expenditure
审视,7520,0.844,examine
骨干,7506,0.844,backbone
编写,7503,0.844,write
沿海,7502,0.844,coastal
姆,7497,0.844,m
优质,7495,0.844,high quality
作物,7492,0.844,crop
反思,7491,0.844,reflection
忽略,7490,0.844,neglect
确定性,7486,0.844,certainty
废弃,7486,0.844,abandoned
面试,7485,0.844,interview
落,7483,0.844,fall
诞生,7478,0.844,birth
保管,7478,0.844,custody
中央银行,7478,0.844,central bank
期待,7470,0.844,expect
公务员,7468,0.844,civil servant
江西,7467,0.844,Jiangxi
占据,7463,0.844,occupy
指南,7456,0.844,guide
执,7454,0.844,execute
国内外,7449,0.844,domestic and foreign
大体,7449,0.844,in general
常见,7446,0.844,common
融入,7444,0.845,assimilate into
无线电,7438,0.845,radio
一级,7437,0.845,level 1
未能,7433,0.845,failed
更有,7429,0.845,more
起点,7427,0.845,starting point
锻炼,7424,0.845,exercise
拍卖,7419,0.845,auction
生理,7412,0.845,physiological
医师,7412,0.845,physician
灾后,7405,0.845,after the disaster
板,7401,0.845,plate
宣讲,7399,0.845,preach
学位,7399,0.845,Bachelor of Science
时机,7396,0.845,opportunity
史料,7393,0.845,historical data
女孩,7390,0.845,girl
精英,7389,0.845,elite
鲁,7388,0.845,Lu
新区,7388,0.845,new district
被动,7387,0.845,passive
到期,7386,0.845,maturity
掉,7384,0.845,lose
译,7380,0.845,translate
凡,7378,0.845,where
使用者,7376,0.845,user
党建,7375,0.845,party building
才有,7374,0.845,only
承受,7372,0.846,bear
承载,7371,0.846,bear
东京,7371,0.846,Tokyo
水资源,7368,0.846,water resources
千万,7365,0.846,ten million
残,7361,0.846,disabled
矿业,7361,0.846,mining
切,7361,0.846,cut
全区,7354,0.846,the whole area
接收,7353,0.846,take over
接着,7347,0.846,then
友谊,7346,0.846,friendship
收藏,7345,0.846,collect
等待,7344,0.846,wait
边界,7342,0.846,boundary
恰当,7339,0.846,appropriate
全世界,7337,0.846,worldwide
望,7336,0.846,see
市政,7330,0.846,municipal
提倡,7328,0.846,promote
巴西,7325,0.846,Brazil
区县,7321,0.846,districts and counties
听取,7320,0.846,listen to
星,7318,0.846,star
疗,7316,0.846,therapy
起源,7316,0.846,origin
模拟,7314,0.846,simulation
回落,7314,0.846,fall back
鲜明,7310,0.846,bright
救济,7309,0.847,relief
缴纳,7294,0.847,pay
假定,7291,0.847,assumed
叙述,7287,0.847,narrative
个案,7286,0.847,case
典,7283,0.847,code
卓越,7281,0.847,excellence
环境保护,7278,0.847,environmental protection
呈,7277,0.847,present
公告,7276,0.847,announcement
招生,7269,0.847,Admissions
此后,7269,0.847,thereafter
记载,7268,0.847,record
干涉,7265,0.847,put one's oar in
同步,7265,0.847,Synchronize
连锁,7257,0.847,chain
安置,7254,0.847,placement
举报,7253,0.847,report
数额,7251,0.847,amount
剧,7249,0.847,drama
自行,7249,0.847,on their own
实验室,7236,0.847,laboratory
异常,7234,0.847,abnormal
社团,7233,0.847,society
半岛,7230,0.847,peninsula
分组,7230,0.847,grouping
而非,7229,0.847,instead of
看待,7227,0.847,look at
括,7224,0.847,include
纪,7223,0.848,discipline
再生产,7222,0.848,reproduction
晚上,7218,0.848,night
复制,7218,0.848,copy
人和,7217,0.848,people and
顺序,7217,0.848,order
目的地,7210,0.848,destination
对手,7207,0.848,opponent
两会,7203,0.848,two sessions
布什,7199,0.848,bush
会使,7198,0.848,will make
艰巨,7191,0.848,difficult
黄,7190,0.848,yellow
愈,7190,0.848,heal
排名,7188,0.848,ranking
经济效益,7187,0.848,economic benefits
财经,7183,0.848,finance
台商,7181,0.848,Taiwanese businessmen
缩小,7180,0.848,zoom out
订立,7177,0.848,enter into
审美,7175,0.848,aesthetic
太阳能,7173,0.848,solar energy
聪明,7168,0.848,clever
巴黎,7166,0.848,Paris
照顾,7163,0.848,take care of
投票,7162,0.848,vote
之上,7161,0.848,above
同年,7158,0.848,same year
二者,7155,0.848,both
重心,7155,0.848,center of gravity
强度,7147,0.849,strength
上去,7147,0.849,go up
各界,7141,0.849,all walks of life
规避,7140,0.849,avoid
运动员,7139,0.849,athlete
模糊,7136,0.849,vague
神经,7132,0.849,nerve
表决,7128,0.849,vote
建造,7128,0.849,put up
终,7128,0.849,end
坚,7121,0.849,firm
成交,7114,0.849,make a deal
便是,7104,0.849,is
精品,7101,0.849,boutique
工作者,7099,0.849,worker
一度,7097,0.849,one time
盈余,7096,0.849,surplus
无形,7091,0.849,invisible
免,7090,0.849,waived
来讲,7090,0.849,speaking
头脑,7089,0.849,mind
闻,7087,0.849,smell
受益,7082,0.849,benefit
谋求,7082,0.849,seek
演,7079,0.849,play
油料,7076,0.849,oil
座,7070,0.849,seat
平民,7065,0.849,civilian
衰退,7064,0.849,decline
初级,7063,0.849,primary
不一致,7061,0.85,inconsistent
分解,7061,0.85,break down
相处,7057,0.85,get along
一句,7055,0.85,a sentence
官僚,7052,0.85,bureaucracy
扮演,7051,0.85,play
根源,7044,0.85,source
还不,7044,0.85,not yet
厦门,7042,0.85,Xiamen
低碳,7035,0.85,low carbon
兄弟,7034,0.85,brother
并将,7033,0.85,and will
兼,7032,0.85,cum
回来,7030,0.85,return
少年,7028,0.85,juvenile
兴起,7024,0.85,rise
占领,7023,0.85,occupied
人体,7023,0.85,human body
亲,7014,0.85,dear
涵盖,7011,0.85,cover
湾,7004,0.85,bay
纯粹,7000,0.85,purely
病毒,6999,0.85,virus
慢,6998,0.85,slow
太多,6993,0.85,too much
跟踪,6993,0.85,track
蔬菜,6990,0.85,vegetable
参见,6984,0.85,see
末,6981,0.85,end
创办,6979,0.85,founded
围,6976,0.851,surround
留学,6976,0.851,study abroad
经济学家,6973,0.851,economist
河北,6970,0.851,Hebei
探,6968,0.851,explore
中华民族,6967,0.851,Chinese nation
岗,6967,0.851,post
职权,6966,0.851,authority
首要,6964,0.851,primary
远远,6963,0.851,far
惯例,6959,0.851,convention
越高,6959,0.851,higher
眼睛,6958,0.851,eye
不在,6958,0.851,not in
同情,6948,0.851,pity
学派,6934,0.851,school
空前,6933,0.851,unprecedented
予,6932,0.851,give
挖掘,6931,0.851,dig
黑,6928,0.851,black
并存,6926,0.851,coexist
正面,6925,0.851,front
附近,6925,0.851,nearby
分歧,6923,0.851,disagreement
从此,6922,0.851,from now on
仪器,6919,0.851,instrument
固然,6919,0.851,of course
够,6916,0.851,enough
础,6911,0.851,foundation
通报,6911,0.851,inform
美国人,6905,0.851,American
不幸,6903,0.852,Unlucky
一边,6901,0.852,side
遭遇,6900,0.852,encounter
宜,6897,0.852,should
农田,6896,0.852,farmland
城区,6894,0.852,urban area
加剧,6883,0.852,exacerbate
刚刚,6881,0.852,just
意向,6878,0.852,intention
国人,6875,0.852,Chinese
波兰,6874,0.852,Poland
宗,6873,0.852,Zong
大致,6871,0.852,approximately
综述,6871,0.852,overview
去做,6867,0.852,to do
别的,6864,0.852,other
收取,6863,0.852,charge
乱,6862,0.852,chaos
害,6862,0.852,harmful
灾难,6861,0.852,disaster
回顾,6858,0.852,review
培,6851,0.852,training
宏观经济,6850,0.852,macroeconomics
听到,6850,0.852,hear
福,6849,0.852,blessing
零售业,6848,0.852,retail
海域,6840,0.852,sea area
营养,6840,0.852,nutrition
描写,6839,0.852,description
抓好,6836,0.852,catch up
标识,6832,0.852,logo
牌,6832,0.853,card
书籍,6831,0.853,books
诗歌,6828,0.853,poetry
诉求,6828,0.853,appeal
开办,6825,0.853,start
参观,6823,0.853,visit
很高,6823,0.853,very high
抑制,6819,0.853,inhibition
状,6816,0.853,shape
低下,6813,0.853,low
访,6812,0.853,visit
当期,6812,0.853,current period
评议,6811,0.853,comment
总经理,6809,0.853,general manager
前后,6809,0.853,before and after
评审,6803,0.853,review
保卫,6799,0.853,defend
庞大,6799,0.853,huge
四条,6796,0.853,Shijo
膨胀,6796,0.853,swell
电网,6794,0.853,grid
专职,6793,0.853,full-time
纸,6791,0.853,paper
民意,6790,0.853,public opinion
秘书,6788,0.853,secretary
病人,6788,0.853,patient
阶,6787,0.853,order
为本,6782,0.853,for this
身心,6780,0.853,body and mind
债,6777,0.853,debt
开发区,6777,0.853,development zone
全局,6776,0.854,global
塑料,6774,0.854,plastic
雷,6774,0.854,thunder
为例,6773,0.854,for example
庆祝,6771,0.854,celebrate
女儿,6769,0.854,daughter
输出,6767,0.854,output
格式,6765,0.854,format
第七,6761,0.854,seventh
男,6761,0.854,male
话题,6759,0.854,topic
电子商务,6758,0.854,e-commerce
本能,6758,0.854,instinct
汇报,6757,0.854,report
列入,6752,0.854,included
钢铁,6752,0.854,steel
勇敢,6752,0.854,brave
世俗,6751,0.854,secular
验证,6751,0.854,verify
匹配,6751,0.854,match
那时,6745,0.854,then
签,6743,0.854,sign
判决,6742,0.854,judgment
